epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,390630,0.51521,1.00034,0.41299,0.82798,0.95772,0.76311,0.80226,0.77234,0.93976,0.75632,0.79439,0.69549,0.36154,0.7115,0.25017,0.7854,0.0075448,0.0075448,0.0075448
126,393802,0.51805,1.00942,0.41174,0.82725,0.95708,0.76317,0.80215,0.77231,0.93889,0.75685,0.79449,0.69544,0.36111,0.71096,0.24993,0.7854,0.007525,0.007525,0.007525
127,397148,0.51548,1.00098,0.41162,0.82875,0.95657,0.76326,0.802,0.77224,0.93817,0.7568,0.79433,0.69572,0.36105,0.71086,0.25074,0.78533,0.0075052,0.0075052,0.0075052
128,400653,0.51795,1.0113,0.41257,0.82802,0.95691,0.7633,0.80176,0.77192,0.9385,0.75655,0.79372,0.69507,0.36074,0.71089,0.25194,0.78525,0.0074854,0.0074854,0.0074854
129,403831,0.51605,1.00664,0.41257,0.8278,0.95636,0.7633,0.80167,0.77203,0.93963,0.75637,0.79378,0.69507,0.36021,0.7106,0.25191,0.7853,0.0074656,0.0074656,0.0074656
130,406988,0.51745,1.00666,0.41242,0.82785,0.95645,0.76334,0.80166,0.77209,0.93964,0.7564,0.79387,0.69542,0.36018,0.71035,0.251,0.78536,0.0074458,0.0074458,0.0074458
131,410251,0.5148,1.0054,0.40965,0.82706,0.95547,0.76343,0.80152,0.77215,0.93982,0.75626,0.79376,0.69542,0.35957,0.70996,0.24988,0.7853,0.007426,0.007426,0.007426
132,413344,0.51455,1.00046,0.41021,0.82699,0.95516,0.7637,0.80136,0.77201,0.93852,0.75658,0.79371,0.69546,0.35937,0.70983,0.24884,0.78527,0.0074062,0.0074062,0.0074062
133,416344,0.51602,1.0038,0.41191,0.82767,0.95576,0.76374,0.80149,0.77205,0.93814,0.75653,0.79386,0.69574,0.35909,0.70922,0.24817,0.78526,0.0073864,0.0073864,0.0073864
134,419458,0.51457,1.00034,0.40977,0.8277,0.95614,0.76374,0.80172,0.77219,0.9383,0.7566,0.79395,0.69583,0.35868,0.70881,0.24744,0.78523,0.0073666,0.0073666,0.0073666
135,422642,0.5149,1.00219,0.4112,0.82808,0.95603,0.76391,0.80156,0.77199,0.93752,0.75676,0.79367,0.69587,0.35859,0.70833,0.2471,0.78524,0.0073468,0.0073468,0.0073468
136,425782,0.51347,0.99683,0.41005,0.8271,0.95688,0.7638,0.80176,0.77206,0.93788,0.75655,0.79364,0.69593,0.35854,0.70786,0.24674,0.7852,0.007327,0.007327,0.007327
137,428910,0.51401,1.00168,0.40802,0.8271,0.95559,0.76408,0.80195,0.77223,0.93821,0.75675,0.79389,0.69601,0.3583,0.70749,0.24657,0.78516,0.0073072,0.0073072,0.0073072
138,432090,0.51297,0.99704,0.4078,0.82739,0.95762,0.76375,0.80203,0.77228,0.93786,0.75686,0.79402,0.69611,0.35788,0.70683,0.24607,0.78511,0.0072874,0.0072874,0.0072874
139,435468,0.5135,0.99967,0.40676,0.82724,0.95776,0.76379,0.80216,0.77247,0.93814,0.75701,0.79431,0.69626,0.35748,0.70652,0.24558,0.78501,0.0072676,0.0072676,0.0072676
140,438970,0.5136,1.00078,0.40737,0.82759,0.95648,0.76394,0.80224,0.77277,0.9371,0.75709,0.79447,0.69666,0.35728,0.70627,0.24534,0.785,0.0072478,0.0072478,0.0072478
141,442187,0.51214,0.99864,0.40727,0.82683,0.95624,0.76414,0.80275,0.7731,0.93711,0.75709,0.79497,0.69717,0.35682,0.70566,0.24506,0.78492,0.007228,0.007228,0.007228
142,445250,0.51295,0.9993,0.40493,0.82762,0.95551,0.76431,0.80302,0.77336,0.93764,0.75696,0.79523,0.69778,0.35628,0.7056,0.24456,0.78487,0.0072082,0.0072082,0.0072082
143,448562,0.51363,1.00068,0.40874,0.82725,0.95517,0.76446,0.80317,0.77335,0.93599,0.75733,0.79502,0.69786,0.35575,0.70527,0.24441,0.78477,0.0071884,0.0071884,0.0071884
144,451571,0.51148,0.99769,0.40772,0.82739,0.95542,0.7643,0.80319,0.77346,0.93692,0.75712,0.79504,0.69776,0.35559,0.70499,0.24413,0.78478,0.0071686,0.0071686,0.0071686
145,454582,0.50951,0.99111,0.4033,0.82663,0.9552,0.76443,0.80348,0.77373,0.93707,0.75676,0.79499,0.69764,0.35559,0.70508,0.24386,0.78471,0.0071488,0.0071488,0.0071488
146,457500,0.50853,0.99219,0.40613,0.82593,0.95555,0.76434,0.80346,0.77368,0.93686,0.75699,0.79492,0.69758,0.35554,0.70497,0.24381,0.78467,0.007129,0.007129,0.007129
147,460472,0.50892,0.9897,0.40379,0.8268,0.95579,0.76426,0.80327,0.77359,0.93646,0.75697,0.79483,0.6976,0.35516,0.70481,0.24367,0.7847,0.0071092,0.0071092,0.0071092
148,463557,0.51087,1.00011,0.40608,0.82685,0.95636,0.76405,0.80352,0.7738,0.93592,0.75711,0.79527,0.69785,0.35507,0.70463,0.24321,0.78465,0.0070894,0.0070894,0.0070894
149,466488,0.50906,0.99446,0.40437,0.82684,0.95444,0.76466,0.80376,0.77392,0.93646,0.75716,0.79531,0.69775,0.35437,0.70413,0.24305,0.78458,0.0070696,0.0070696,0.0070696
150,469738,0.51038,0.99694,0.4043,0.82678,0.95472,0.76468,0.80381,0.77404,0.93621,0.75723,0.79534,0.69808,0.3544,0.70371,0.24251,0.78458,0.0070498,0.0070498,0.0070498
151,473045,0.50905,0.99363,0.40258,0.82631,0.9553,0.76453,0.80382,0.77404,0.9363,0.75705,0.79523,0.69774,0.35417,0.70318,0.2427,0.78454,0.00703,0.00703,0.00703
152,476181,0.5069,0.98477,0.40125,0.82631,0.955,0.7645,0.80378,0.77382,0.93697,0.75689,0.79527,0.69727,0.35405,0.70291,0.24242,0.78452,0.0070102,0.0070102,0.0070102
153,479252,0.50891,0.99346,0.40342,0.82749,0.95547,0.7646,0.80392,0.77389,0.93814,0.75664,0.79536,0.69728,0.35376,0.70281,0.24223,0.78443,0.0069904,0.0069904,0.0069904
154,482512,0.50762,0.98759,0.40213,0.82633,0.9561,0.76473,0.80382,0.77366,0.93608,0.75716,0.79531,0.69723,0.35359,0.70234,0.24195,0.78438,0.0069706,0.0069706,0.0069706
155,485819,0.50795,0.99143,0.40339,0.82658,0.95669,0.76457,0.80389,0.7738,0.93664,0.75707,0.79523,0.69728,0.35313,0.70187,0.24176,0.78433,0.0069508,0.0069508,0.0069508
156,489065,0.50591,0.98331,0.40043,0.82509,0.95595,0.76454,0.80393,0.77394,0.93734,0.75698,0.7954,0.69759,0.35307,0.70157,0.24159,0.78433,0.006931,0.006931,0.006931
157,492226,0.50756,0.99021,0.40137,0.82665,0.95575,0.76477,0.80384,0.77375,0.93778,0.75709,0.79532,0.69726,0.35299,0.70126,0.24139,0.78429,0.0069112,0.0069112,0.0069112
158,495375,0.50621,0.99017,0.40257,0.82591,0.95776,0.76451,0.80381,0.77372,0.93976,0.75696,0.79541,0.69729,0.35258,0.70097,0.24098,0.78423,0.0068914,0.0068914,0.0068914
159,498748,0.50504,0.98939,0.40002,0.82598,0.95903,0.76422,0.80364,0.7736,0.94098,0.75666,0.79532,0.69718,0.35277,0.70114,0.24108,0.78424,0.0068716,0.0068716,0.0068716
160,501988,0.50556,0.98785,0.39967,0.8261,0.95711,0.76456,0.80364,0.77355,0.93882,0.75697,0.79512,0.69726,0.35293,0.70062,0.24079,0.78425,0.0068518,0.0068518,0.0068518
161,505208,0.50469,0.98608,0.40093,0.82589,0.95572,0.76491,0.80379,0.77375,0.93832,0.75717,0.79516,0.6972,0.35268,0.70019,0.24073,0.78419,0.006832,0.006832,0.006832
162,508337,0.50613,0.98524,0.39993,0.82592,0.95573,0.7649,0.80397,0.77383,0.93742,0.75723,0.79535,0.69745,0.35257,0.69963,0.24055,0.78414,0.0068122,0.0068122,0.0068122
163,511392,0.50541,0.9901,0.39926,0.82606,0.95695,0.76483,0.80431,0.77413,0.93801,0.75711,0.79551,0.69758,0.35241,0.69936,0.24012,0.7841,0.0067924,0.0067924,0.0067924
164,514544,0.50485,0.98684,0.39823,0.82598,0.95772,0.76469,0.80448,0.77447,0.93714,0.75736,0.79542,0.69768,0.35181,0.69944,0.23976,0.78409,0.0067726,0.0067726,0.0067726
165,517769,0.50635,0.98999,0.40041,0.82612,0.95702,0.76499,0.80469,0.77452,0.93682,0.7575,0.79589,0.69788,0.35167,0.6988,0.23975,0.78403,0.0067528,0.0067528,0.0067528
166,521360,0.50358,0.98572,0.39646,0.82529,0.9563,0.7651,0.80459,0.77455,0.93653,0.75768,0.79604,0.69807,0.35153,0.69815,0.23965,0.78399,0.006733,0.006733,0.006733
167,524701,0.5027,0.9789,0.39719,0.82567,0.95574,0.76551,0.80483,0.77444,0.93548,0.75762,0.79584,0.69806,0.35162,0.69811,0.23956,0.78398,0.0067132,0.0067132,0.0067132
168,527997,0.50374,0.98622,0.39799,0.82545,0.95621,0.76515,0.8048,0.77449,0.93688,0.75726,0.79592,0.69789,0.35165,0.69775,0.23943,0.78396,0.0066934,0.0066934,0.0066934
169,531374,0.5026,0.98516,0.39642,0.82564,0.95616,0.76516,0.80483,0.77459,0.93647,0.75722,0.79593,0.69785,0.35161,0.69759,0.23913,0.784,0.0066736,0.0066736,0.0066736
170,534658,0.50417,0.98794,0.39876,0.82487,0.95603,0.76529,0.80533,0.77489,0.93639,0.75737,0.79646,0.6984,0.35132,0.69734,0.2387,0.78396,0.0066538,0.0066538,0.0066538
171,537978,0.50145,0.98183,0.39496,0.82638,0.95653,0.76503,0.80526,0.7749,0.93624,0.75735,0.79617,0.69839,0.35116,0.69727,0.23856,0.78397,0.006634,0.006634,0.006634
172,541261,0.50314,0.98312,0.39708,0.82483,0.95637,0.76501,0.80541,0.77501,0.93752,0.75722,0.79654,0.69855,0.35116,0.69697,0.23858,0.78392,0.0066142,0.0066142,0.0066142
173,544490,0.5022,0.98358,0.39651,0.82498,0.9563,0.76514,0.80505,0.77499,0.93814,0.75712,0.79628,0.69831,0.35093,0.69643,0.23831,0.78391,0.0065944,0.0065944,0.0065944
174,547593,0.5016,0.98014,0.39519,0.82527,0.95535,0.76534,0.80497,0.77477,0.93749,0.75719,0.79612,0.69823,0.35028,0.69557,0.23789,0.78381,0.0065746,0.0065746,0.0065746
175,550684,0.4997,0.9754,0.39433,0.82519,0.95642,0.76522,0.80474,0.77476,0.93763,0.75712,0.79596,0.69838,0.34995,0.69514,0.23794,0.78378,0.0065548,0.0065548,0.0065548
176,553877,0.49974,0.97905,0.39411,0.82537,0.95738,0.76531,0.80478,0.77486,0.93857,0.75701,0.796,0.69853,0.34953,0.69502,0.23777,0.78371,0.006535,0.006535,0.006535
177,557152,0.5,0.98155,0.39514,0.82459,0.95695,0.76538,0.80471,0.77457,0.93792,0.75729,0.79608,0.69858,0.34952,0.69518,0.23772,0.78371,0.0065152,0.0065152,0.0065152
178,560377,0.50068,0.98015,0.39385,0.82566,0.95568,0.76577,0.80458,0.77449,0.93664,0.75776,0.79602,0.69845,0.34932,0.69484,0.23773,0.78368,0.0064954,0.0064954,0.0064954
179,563486,0.50086,0.985,0.39641,0.82441,0.95518,0.76568,0.80409,0.77408,0.93555,0.75813,0.79568,0.69811,0.34919,0.69449,0.23782,0.78364,0.0064756,0.0064756,0.0064756
180,566642,0.49999,0.98443,0.39432,0.82465,0.9555,0.7656,0.80415,0.7741,0.93469,0.75805,0.79543,0.69797,0.34927,0.69457,0.23761,0.78362,0.0064558,0.0064558,0.0064558
181,569718,0.49992,0.98317,0.39348,0.82442,0.95585,0.76572,0.80443,0.7745,0.93514,0.7578,0.79591,0.69836,0.34878,0.69437,0.23743,0.78357,0.006436,0.006436,0.006436
182,572596,0.50096,0.98211,0.39525,0.82555,0.95538,0.76583,0.80506,0.77498,0.93637,0.75783,0.79641,0.69875,0.3487,0.69411,0.23734,0.78355,0.0064162,0.0064162,0.0064162
183,575595,0.49864,0.97667,0.39279,0.82449,0.95688,0.76586,0.80539,0.77512,0.93732,0.75781,0.79664,0.69903,0.3484,0.69407,0.23705,0.78355,0.0063964,0.0063964,0.0063964
184,579017,0.49731,0.97408,0.39166,0.82422,0.95638,0.76603,0.80565,0.7754,0.93721,0.7581,0.79697,0.69931,0.3483,0.69373,0.2371,0.78351,0.0063766,0.0063766,0.0063766
185,582360,0.50115,0.98532,0.39419,0.82494,0.95536,0.76623,0.80587,0.77566,0.93674,0.75806,0.79702,0.69961,0.34778,0.6933,0.23692,0.78346,0.0063568,0.0063568,0.0063568
186,585484,0.49809,0.9789,0.39229,0.82375,0.95675,0.76591,0.80559,0.7756,0.93761,0.75746,0.79667,0.69936,0.34741,0.69334,0.23669,0.78345,0.006337,0.006337,0.006337
187,588875,0.497,0.9746,0.39286,0.82454,0.95656,0.7657,0.80548,0.77555,0.93741,0.75746,0.79665,0.69926,0.34763,0.69324,0.23663,0.78341,0.0063172,0.0063172,0.0063172
188,592276,0.50077,0.98261,0.39306,0.82475,0.9561,0.76586,0.80577,0.77578,0.93757,0.75765,0.79694,0.6996,0.34721,0.69285,0.23665,0.78335,0.0062974,0.0062974,0.0062974
189,595766,0.49805,0.97947,0.39386,0.82448,0.95633,0.7659,0.80617,0.77637,0.93619,0.75762,0.79726,0.70018,0.34677,0.69259,0.23639,0.78329,0.0062776,0.0062776,0.0062776
190,599018,0.49636,0.97389,0.39031,0.82415,0.95662,0.76584,0.8061,0.77625,0.93717,0.75767,0.79716,0.70018,0.34641,0.69182,0.23643,0.78327,0.0062578,0.0062578,0.0062578
191,602522,0.49688,0.97454,0.39165,0.82373,0.95643,0.76593,0.80617,0.77622,0.93657,0.75781,0.7972,0.70006,0.3464,0.69158,0.23623,0.78327,0.006238,0.006238,0.006238
192,605811,0.49805,0.97837,0.39142,0.82413,0.95596,0.76611,0.80643,0.77622,0.9358,0.75792,0.79729,0.70028,0.34646,0.69126,0.23609,0.78329,0.0062182,0.0062182,0.0062182
193,609067,0.49792,0.97934,0.3908,0.82381,0.95866,0.76558,0.80635,0.77637,0.93642,0.75773,0.7974,0.70038,0.34635,0.69115,0.23602,0.78327,0.0061984,0.0061984,0.0061984
194,612255,0.49638,0.97756,0.3912,0.82369,0.95778,0.76582,0.80662,0.77662,0.93662,0.75777,0.7975,0.70018,0.34641,0.69131,0.23565,0.78325,0.0061786,0.0061786,0.0061786
195,615454,0.49434,0.9716,0.38965,0.82353,0.95758,0.76603,0.80675,0.77676,0.93618,0.75771,0.79764,0.70027,0.34635,0.6908,0.23554,0.78316,0.0061588,0.0061588,0.0061588
196,618743,0.49552,0.97763,0.39041,0.82355,0.95698,0.76623,0.80684,0.77691,0.93618,0.75783,0.79771,0.70036,0.34607,0.69058,0.23527,0.78312,0.006139,0.006139,0.006139
197,621936,0.49262,0.97043,0.38662,0.82323,0.95712,0.76625,0.80687,0.77702,0.93635,0.75799,0.79774,0.70036,0.34594,0.69019,0.23512,0.78312,0.0061192,0.0061192,0.0061192
198,625191,0.49369,0.97056,0.38671,0.82281,0.95665,0.76634,0.80668,0.77681,0.93583,0.75824,0.79774,0.70032,0.34599,0.6899,0.23502,0.78309,0.0060994,0.0060994,0.0060994
199,628375,0.49419,0.97229,0.38617,0.82293,0.95631,0.7663,0.8068,0.77684,0.93617,0.75809,0.79755,0.70038,0.34576,0.68915,0.23442,0.78306,0.0060796,0.0060796,0.0060796
200,631621,0.49379,0.96684,0.38662,0.82355,0.95587,0.76635,0.80677,0.77701,0.93653,0.758,0.79763,0.70029,0.34578,0.68877,0.23455,0.78298,0.0060598,0.0060598,0.0060598
201,635055,0.49345,0.9708,0.3895,0.82367,0.95599,0.7664,0.80674,0.7769,0.93492,0.75825,0.7975,0.70049,0.34574,0.68853,0.23437,0.78296,0.00604,0.00604,0.00604
202,638413,0.49474,0.97727,0.38774,0.8237,0.9558,0.76644,0.80701,0.777,0.93397,0.75827,0.79772,0.70051,0.34568,0.68862,0.23431,0.78295,0.0060202,0.0060202,0.0060202
203,641808,0.4951,0.97726,0.38916,0.82364,0.95435,0.76661,0.80701,0.77697,0.93422,0.75832,0.79782,0.70042,0.34607,0.68859,0.2342,0.78294,0.0060004,0.0060004,0.0060004
204,645258,0.49298,0.96867,0.38605,0.82382,0.95525,0.76644,0.80716,0.77718,0.93392,0.75838,0.79795,0.70035,0.34587,0.68825,0.23413,0.78289,0.0059806,0.0059806,0.0059806
205,648793,0.49216,0.9686,0.38613,0.82309,0.955,0.76638,0.80732,0.77738,0.9346,0.75824,0.79821,0.70048,0.34545,0.68798,0.23399,0.78287,0.0059608,0.0059608,0.0059608
206,652174,0.49175,0.96638,0.38777,0.82304,0.95412,0.76654,0.8074,0.77751,0.93441,0.75813,0.79806,0.70053,0.34517,0.68785,0.23411,0.7828,0.005941,0.005941,0.005941
207,655467,0.4933,0.9719,0.38778,0.82238,0.95518,0.76682,0.80753,0.77752,0.9348,0.75807,0.79792,0.70038,0.34495,0.6875,0.23386,0.78273,0.0059212,0.0059212,0.0059212
208,658782,0.49156,0.97157,0.38591,0.823,0.95578,0.76697,0.80773,0.77762,0.9348,0.75822,0.7982,0.70059,0.3448,0.6871,0.23376,0.7827,0.0059014,0.0059014,0.0059014
209,662104,0.49253,0.9705,0.38551,0.82359,0.95728,0.76673,0.80792,0.77788,0.93255,0.75855,0.79838,0.70057,0.3445,0.68655,0.23341,0.78263,0.0058816,0.0058816,0.0058816
210,665441,0.49075,0.96618,0.38467,0.82235,0.95669,0.76677,0.80808,0.77787,0.93352,0.75846,0.79834,0.7008,0.34441,0.68612,0.23329,0.78255,0.0058618,0.0058618,0.0058618
211,668754,0.49109,0.96699,0.38567,0.823,0.95722,0.76667,0.80796,0.77792,0.93506,0.75802,0.79829,0.70061,0.34431,0.68587,0.23311,0.78257,0.005842,0.005842,0.005842
212,672071,0.49181,0.97074,0.3841,0.82171,0.95658,0.76665,0.80795,0.77794,0.93568,0.7581,0.79843,0.7011,0.34388,0.68581,0.23299,0.78247,0.0058222,0.0058222,0.0058222
213,675383,0.49069,0.96853,0.38448,0.823,0.95586,0.76711,0.80812,0.77786,0.93324,0.75831,0.79807,0.70071,0.34364,0.68541,0.23266,0.78242,0.0058024,0.0058024,0.0058024
214,678575,0.49151,0.97405,0.38613,0.82232,0.95598,0.76711,0.808,0.77787,0.93371,0.7583,0.79799,0.70067,0.34345,0.68534,0.23264,0.78241,0.0057826,0.0057826,0.0057826
215,681784,0.48874,0.9659,0.3832,0.8219,0.95594,0.7671,0.80814,0.778,0.93457,0.75849,0.79814,0.70059,0.3434,0.68464,0.23257,0.78243,0.0057628,0.0057628,0.0057628
216,685032,0.48901,0.9628,0.38269,0.82195,0.95598,0.767,0.80803,0.77778,0.93468,0.75838,0.79801,0.70047,0.34328,0.68438,0.23241,0.78239,0.005743,0.005743,0.005743
217,688266,0.48865,0.95925,0.38401,0.82171,0.95619,0.76693,0.80778,0.77776,0.93511,0.75815,0.79786,0.70051,0.34324,0.68384,0.23222,0.78234,0.0057232,0.0057232,0.0057232
218,691483,0.48868,0.9654,0.38302,0.82174,0.95659,0.76662,0.80769,0.77775,0.93604,0.75784,0.79787,0.70036,0.34315,0.68343,0.23223,0.78225,0.0057034,0.0057034,0.0057034
219,694752,0.4884,0.96707,0.38141,0.82276,0.95534,0.76674,0.80779,0.7779,0.93366,0.75805,0.79784,0.70032,0.34293,0.68322,0.23214,0.78225,0.0056836,0.0056836,0.0056836
220,697863,0.48639,0.95916,0.38231,0.82125,0.95431,0.76692,0.80793,0.77807,0.93329,0.75838,0.79835,0.70068,0.34247,0.68247,0.23187,0.78218,0.0056638,0.0056638,0.0056638
221,700958,0.48553,0.95626,0.37868,0.82248,0.95507,0.76698,0.80812,0.77832,0.93409,0.75837,0.79871,0.70101,0.34203,0.68159,0.23151,0.78218,0.005644,0.005644,0.005644
222,704064,0.48804,0.96521,0.38267,0.8218,0.95557,0.76694,0.80803,0.77828,0.93393,0.75852,0.7986,0.70105,0.34161,0.68147,0.23141,0.78209,0.0056242,0.0056242,0.0056242
223,707107,0.48686,0.96092,0.3814,0.82133,0.95593,0.76685,0.80817,0.77827,0.93351,0.75859,0.79871,0.70152,0.34172,0.6816,0.23156,0.78207,0.0056044,0.0056044,0.0056044
224,710312,0.48445,0.9562,0.37839,0.82163,0.95508,0.76704,0.80837,0.77858,0.93407,0.75841,0.79877,0.70174,0.34154,0.68099,0.23147,0.78204,0.0055846,0.0055846,0.0055846
225,713416,0.48548,0.9598,0.37887,0.82172,0.95489,0.76714,0.80875,0.77892,0.93274,0.75851,0.79907,0.70193,0.34131,0.6802,0.23144,0.78201,0.0055648,0.0055648,0.0055648
226,716678,0.48565,0.95867,0.37867,0.82192,0.95465,0.76704,0.80862,0.7788,0.93262,0.75855,0.79917,0.70203,0.34152,0.68043,0.23166,0.78203,0.005545,0.005545,0.005545
227,719907,0.4842,0.95617,0.37961,0.82185,0.95378,0.76724,0.80892,0.77895,0.93278,0.75856,0.79948,0.70203,0.34139,0.68,0.23149,0.78198,0.0055252,0.0055252,0.0055252
228,723155,0.48553,0.96015,0.37985,0.82186,0.95483,0.76707,0.809,0.77911,0.93262,0.75837,0.79925,0.702,0.34123,0.67967,0.23118,0.78196,0.0055054,0.0055054,0.0055054
229,726444,0.48367,0.95745,0.37902,0.82207,0.95469,0.76719,0.8091,0.77913,0.93248,0.75846,0.79937,0.7025,0.34135,0.67942,0.23099,0.78197,0.0054856,0.0054856,0.0054856
230,729902,0.48561,0.95869,0.37804,0.82124,0.95385,0.76733,0.80904,0.77919,0.9312,0.75845,0.79932,0.70227,0.34122,0.67896,0.23084,0.78198,0.0054658,0.0054658,0.0054658
231,733228,0.48225,0.95765,0.37711,0.82123,0.95439,0.7673,0.8092,0.77937,0.93236,0.75829,0.79939,0.70237,0.34105,0.67893,0.23075,0.78197,0.005446,0.005446,0.005446
232,736680,0.48329,0.95854,0.37745,0.82138,0.95455,0.76745,0.80927,0.7795,0.9329,0.75829,0.79936,0.70228,0.34077,0.67894,0.23054,0.78197,0.0054262,0.0054262,0.0054262
233,740220,0.48499,0.95645,0.37958,0.82107,0.9552,0.76733,0.80922,0.77939,0.93291,0.75818,0.79925,0.70216,0.3406,0.67892,0.23061,0.78197,0.0054064,0.0054064,0.0054064
234,743891,0.48338,0.95911,0.37755,0.82177,0.95554,0.7672,0.80923,0.7794,0.93181,0.75833,0.79921,0.702,0.34027,0.67883,0.2307,0.78196,0.0053866,0.0053866,0.0053866
235,747701,0.48334,0.95625,0.3771,0.82141,0.95444,0.76747,0.80933,0.77954,0.93249,0.7583,0.79932,0.70209,0.3398,0.67822,0.23073,0.78201,0.0053668,0.0053668,0.0053668
236,751348,0.48277,0.95119,0.37606,0.82193,0.95445,0.76739,0.80911,0.77926,0.93306,0.75825,0.79918,0.70185,0.33948,0.6781,0.23026,0.78205,0.005347,0.005347,0.005347
237,754850,0.48337,0.96051,0.3776,0.82209,0.95434,0.76752,0.80924,0.77932,0.93304,0.7583,0.79903,0.70186,0.33966,0.67808,0.23018,0.7821,0.0053272,0.0053272,0.0053272
238,758384,0.48135,0.94773,0.37467,0.82125,0.95414,0.76741,0.80906,0.77921,0.93288,0.75847,0.79898,0.70172,0.33971,0.67793,0.22996,0.78205,0.0053074,0.0053074,0.0053074
239,762103,0.48096,0.95177,0.37365,0.82177,0.95388,0.76747,0.80905,0.77934,0.93387,0.75838,0.7991,0.70174,0.33934,0.67772,0.22971,0.78202,0.0052876,0.0052876,0.0052876
240,765913,0.48028,0.94871,0.37565,0.82086,0.95395,0.76754,0.80918,0.77943,0.93391,0.75841,0.79929,0.70195,0.33893,0.67737,0.22946,0.782,0.0052678,0.0052678,0.0052678
241,769706,0.48147,0.95389,0.37506,0.82137,0.95367,0.76756,0.80937,0.77954,0.9332,0.75848,0.79945,0.70206,0.33891,0.67738,0.22944,0.78201,0.005248,0.005248,0.005248
242,773518,0.48199,0.95466,0.37345,0.82134,0.95331,0.76761,0.80958,0.77968,0.93334,0.75855,0.79963,0.70211,0.33847,0.6771,0.22931,0.78195,0.0052282,0.0052282,0.0052282
243,777332,0.48194,0.95529,0.37499,0.82126,0.95308,0.76755,0.80932,0.77965,0.93312,0.75861,0.79963,0.70214,0.33823,0.67665,0.22909,0.78192,0.0052084,0.0052084,0.0052084
244,781195,0.48129,0.95153,0.37565,0.82119,0.95326,0.76765,0.80959,0.77987,0.934,0.75861,0.79998,0.70222,0.33786,0.67652,0.22883,0.78184,0.0051886,0.0051886,0.0051886
245,785004,0.47906,0.95086,0.37241,0.82027,0.9535,0.76764,0.80971,0.77993,0.93298,0.75877,0.79986,0.70241,0.33775,0.67607,0.22884,0.78185,0.0051688,0.0051688,0.0051688
246,788739,0.48187,0.95548,0.37389,0.82116,0.95405,0.76748,0.8097,0.78019,0.93346,0.7589,0.80016,0.70276,0.3372,0.67572,0.2284,0.78183,0.005149,0.005149,0.005149
247,792411,0.47988,0.9516,0.37548,0.82084,0.95398,0.76763,0.8097,0.78012,0.93349,0.75879,0.80002,0.70272,0.33723,0.67548,0.22836,0.78178,0.0051292,0.0051292,0.0051292
248,796143,0.48082,0.95412,0.37509,0.82125,0.95313,0.76775,0.80971,0.78012,0.93483,0.7587,0.79987,0.70256,0.33718,0.67528,0.22832,0.78178,0.0051094,0.0051094,0.0051094
249,800046,0.47778,0.94424,0.37224,0.82033,0.95227,0.76794,0.80932,0.77972,0.93459,0.75885,0.79972,0.70231,0.33688,0.67495,0.22815,0.7817,0.0050896,0.0050896,0.0050896
250,803992,0.47947,0.94974,0.37324,0.82132,0.9535,0.76779,0.80927,0.77971,0.93585,0.75867,0.79964,0.70243,0.33655,0.67465,0.22813,0.7816,0.0050698,0.0050698,0.0050698
251,807871,0.47595,0.94202,0.36794,0.81964,0.95242,0.76774,0.80934,0.77981,0.9362,0.75836,0.79955,0.70254,0.33604,0.67403,0.2278,0.78156,0.00505,0.00505,0.00505
252,811797,0.48119,0.95524,0.37371,0.82092,0.95198,0.76776,0.80898,0.77945,0.93419,0.75859,0.79927,0.70213,0.33603,0.67375,0.2278,0.78154,0.0050302,0.0050302,0.0050302
253,815691,0.47787,0.95078,0.37261,0.82051,0.95275,0.76774,0.80892,0.77938,0.93487,0.75843,0.79892,0.70187,0.3357,0.67309,0.22761,0.78149,0.0050104,0.0050104,0.0050104
254,819415,0.47867,0.94904,0.37157,0.82065,0.95312,0.76783,0.80905,0.77954,0.93472,0.75839,0.79898,0.70193,0.3356,0.67265,0.22743,0.78145,0.0049906,0.0049906,0.0049906
255,823203,0.47668,0.94238,0.36868,0.82006,0.95268,0.76776,0.80865,0.77909,0.93401,0.75856,0.79873,0.70156,0.33537,0.67208,0.22704,0.78141,0.0049708,0.0049708,0.0049708
256,826935,0.48021,0.94922,0.37422,0.82071,0.95238,0.76773,0.80868,0.77912,0.93359,0.75844,0.79857,0.70181,0.3352,0.67186,0.22695,0.78137,0.004951,0.004951,0.004951
257,830585,0.47713,0.94706,0.3716,0.82042,0.95168,0.76765,0.8087,0.7791,0.93392,0.75846,0.79876,0.7015,0.33512,0.67223,0.22712,0.78139,0.0049312,0.0049312,0.0049312
258,834504,0.47798,0.95016,0.37104,0.8203,0.95208,0.76764,0.80867,0.77912,0.93399,0.75833,0.79885,0.70157,0.33549,0.67246,0.22718,0.78139,0.0049114,0.0049114,0.0049114
259,838054,0.47796,0.95014,0.37209,0.81999,0.95206,0.76769,0.80895,0.77919,0.93324,0.7584,0.79912,0.70154,0.33583,0.67214,0.22711,0.78145,0.0048916,0.0048916,0.0048916
